transaction_id,user_id,date,description,amount,type,category,merchant,payment_method
U001-T00235,U001,2026-08-02,LOCAL PHARMACY STORE PAYMENT,65.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U001-T00236,U001,2026-07-03,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U001-T00237,U001,2026-08-14,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U001-T00238,U001,2026-09-22,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U001-T00239,U001,2026-08-01,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00240,U001,2026-09-18,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00241,U001,2026-08-30,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00242,U001,2026-08-29,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00243,U001,2026-07-22,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00244,U001,2026-07-21,QUICK UPI TRANSFER PAYMENT,10.0,expense,Other,QUICK UPI TRANSFER,UPI
U001-T00245,U001,2026-09-13,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U001-T00246,U001,2026-09-12,AUTO RICKSHAW PAYMENT,55.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00247,U001,2026-08-20,PARKING FEE PAYMENT,10.0,expense,Other,PARKING FEE,UPI
U001-T00248,U001,2026-07-10,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00249,U001,2026-07-14,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00250,U001,2026-09-26,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00251,U001,2026-09-11,KIRANA STORE PAYMENT,35.0,expense,Shopping,KIRANA STORE,UPI
U001-T00252,U001,2026-09-07,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U001-T00253,U001,2026-07-09,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U001-T00254,U001,2026-07-02,LOCAL PHARMACY STORE PAYMENT,65.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U001-T00255,U001,2026-07-14,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U001-T00256,U001,2026-09-20,MOBILE TOP-UP PAYMENT,29.0,expense,Bills,MOBILE TOP-UP,UPI
U001-T00257,U001,2026-09-29,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00258,U001,2026-09-05,QUICK UPI TRANSFER PAYMENT,20.0,expense,Other,QUICK UPI TRANSFER,UPI
U001-T00259,U001,2026-09-17,STATIONERY SHOP PAYMENT,45.0,expense,Shopping,STATIONERY SHOP,UPI
U001-T00260,U001,2026-08-29,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U001-T00261,U001,2026-08-11,LOCAL PHARMACY STORE PAYMENT,18.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U001-T00262,U001,2026-08-05,MOBILE TOP-UP PAYMENT,19.0,expense,Bills,MOBILE TOP-UP,UPI
U001-T00263,U001,2026-08-29,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U001-T00264,U001,2026-08-13,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U001-T00265,U001,2026-07-24,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U001-T00266,U001,2026-08-03,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U001-T00267,U001,2026-09-10,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U001-T00268,U001,2026-07-11,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U001-T00269,U001,2026-09-01,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U001-T00270,U001,2026-09-27,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U001-T00271,U001,2026-08-27,KIRANA STORE PAYMENT,15.0,expense,Shopping,KIRANA STORE,UPI
U001-T00272,U001,2026-08-07,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U001-T00273,U001,2026-08-09,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00274,U001,2026-08-30,NAMMA METRO PAYMENT,25.0,expense,Transport,NAMMA METRO,UPI
U001-T00275,U001,2026-08-24,COMMUNITY CHARITY UPI PAYMENT,51.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U001-T00276,U001,2026-08-12,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U001-T00277,U001,2026-08-04,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U001-T00278,U001,2026-07-16,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00279,U001,2026-07-16,UBER AUTO PAYMENT,42.0,expense,Transport,UBER AUTO,UPI
U001-T00280,U001,2026-07-25,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U001-T00281,U001,2026-08-05,UBER AUTO PAYMENT,60.0,expense,Transport,UBER AUTO,UPI
U001-T00282,U001,2026-07-13,LOCAL PHARMACY STORE PAYMENT,45.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U001-T00283,U001,2026-07-30,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U001-T00284,U001,2026-07-02,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00285,U001,2026-08-05,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U001-T00286,U001,2026-09-09,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U001-T00287,U001,2026-09-20,CAMPUS PHOTOCOPY & NOTES PAYMENT,50.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U001-T00288,U001,2026-07-14,CAMPUS PHOTOCOPY & NOTES PAYMENT,35.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U001-T00289,U001,2026-08-30,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U001-T00290,U001,2026-07-24,QUICK UPI TRANSFER PAYMENT,20.0,expense,Other,QUICK UPI TRANSFER,UPI
U001-T00291,U001,2026-08-31,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U001-T00292,U001,2026-08-21,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U001-T00293,U001,2026-07-20,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00294,U001,2026-07-11,COMMUNITY CHARITY UPI PAYMENT,11.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U001-T00295,U001,2026-09-10,KIRANA STORE PAYMENT,25.0,expense,Shopping,KIRANA STORE,UPI
U001-T00296,U001,2026-09-05,ZEPTO QUICK ESSENTIALS PAYMENT,75.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00297,U001,2026-08-08,CAMPUS PHOTOCOPY & NOTES PAYMENT,50.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U001-T00298,U001,2026-08-09,NAMMA METRO PAYMENT,15.0,expense,Transport,NAMMA METRO,UPI
U001-T00299,U001,2026-09-17,QUICK UPI TRANSFER PAYMENT,10.0,expense,Other,QUICK UPI TRANSFER,UPI
U001-T00300,U001,2026-07-27,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00301,U001,2026-09-23,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U001-T00302,U001,2026-07-23,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U001-T00303,U001,2026-07-01,ZEPTO QUICK ESSENTIALS PAYMENT,75.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00304,U001,2026-08-07,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U001-T00305,U001,2026-09-29,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U001-T00306,U001,2026-07-10,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00307,U001,2026-09-19,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U001-T00308,U001,2026-08-24,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00309,U001,2026-09-21,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00310,U001,2026-07-19,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U001-T00311,U001,2026-08-09,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00312,U001,2026-08-26,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00313,U001,2026-09-28,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00314,U001,2026-09-03,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U001-T00315,U001,2026-07-11,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00316,U001,2026-08-11,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00317,U001,2026-07-12,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U001-T00318,U001,2026-09-25,STATIONERY SHOP PAYMENT,12.0,expense,Shopping,STATIONERY SHOP,UPI
U001-T00319,U001,2026-07-23,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U001-T00320,U001,2026-08-05,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00321,U001,2026-09-20,STATIONERY SHOP PAYMENT,12.0,expense,Shopping,STATIONERY SHOP,UPI
U001-T00322,U001,2026-08-30,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U001-T00323,U001,2026-08-11,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00324,U001,2026-08-12,ZEPTO QUICK ESSENTIALS PAYMENT,75.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00325,U001,2026-08-06,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00326,U001,2026-09-09,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U001-T00327,U001,2026-08-10,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U001-T00328,U001,2026-08-21,CAMPUS PHOTOCOPY & NOTES PAYMENT,10.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U001-T00329,U001,2026-09-23,CAMPUS PHOTOCOPY & NOTES PAYMENT,50.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U001-T00330,U001,2026-08-22,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U001-T00331,U001,2026-09-18,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U001-T00332,U001,2026-07-07,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00333,U001,2026-08-06,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U001-T00334,U001,2026-07-16,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U001-T00335,U001,2026-09-29,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00336,U001,2026-09-09,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00337,U001,2026-07-15,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U001-T00338,U001,2026-09-21,LOCAL PHARMACY STORE PAYMENT,65.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U001-T00339,U001,2026-09-30,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U001-T00340,U001,2026-08-23,LOCAL PHARMACY STORE PAYMENT,65.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U001-T00341,U001,2026-08-01,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U001-T00342,U001,2026-08-19,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00343,U001,2026-07-09,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U001-T00344,U001,2026-08-13,PARKING FEE PAYMENT,20.0,expense,Other,PARKING FEE,UPI
U001-T00345,U001,2026-08-04,STATIONERY SHOP PAYMENT,30.0,expense,Shopping,STATIONERY SHOP,UPI
U001-T00346,U001,2026-08-08,LOCAL PHARMACY STORE PAYMENT,65.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U001-T00347,U001,2026-07-20,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U001-T00348,U001,2026-08-14,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U001-T00349,U001,2026-08-28,PARKING FEE PAYMENT,10.0,expense,Other,PARKING FEE,UPI
U001-T00350,U001,2026-09-28,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U001-T00351,U001,2026-07-30,LOCAL PHARMACY STORE PAYMENT,65.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U001-T00352,U001,2026-07-06,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U001-T00353,U001,2026-09-29,COFFEE & CHAT PAYMENT,65.0,expense,Entertainment,COFFEE & CHAT,UPI
U001-T00354,U001,2026-08-19,COMMUNITY CHARITY UPI PAYMENT,51.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U001-T00355,U001,2026-07-20,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U001-T00356,U001,2026-07-17,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U001-T00357,U001,2026-07-13,CAMPUS PHOTOCOPY & NOTES PAYMENT,50.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U001-T00358,U001,2026-07-13,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U001-T00359,U001,2026-07-02,AUTO RICKSHAW PAYMENT,55.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00360,U001,2026-09-22,QUICK UPI TRANSFER PAYMENT,10.0,expense,Other,QUICK UPI TRANSFER,UPI
U001-T00361,U001,2026-08-30,KIRANA STORE PAYMENT,35.0,expense,Shopping,KIRANA STORE,UPI
U001-T00362,U001,2026-08-13,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00363,U001,2026-09-22,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U001-T00364,U001,2026-09-25,CAMPUS PHOTOCOPY & NOTES PAYMENT,50.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U001-T00365,U001,2026-08-10,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00366,U001,2026-09-08,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U001-T00367,U001,2026-07-31,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00368,U001,2026-07-30,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U001-T00369,U001,2026-07-13,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U001-T00370,U001,2026-08-26,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00371,U001,2026-07-04,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U001-T00372,U001,2026-08-07,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U001-T00373,U001,2026-07-19,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U001-T00374,U001,2026-09-11,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00375,U001,2026-07-22,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00376,U001,2026-09-18,AUTO RICKSHAW PAYMENT,55.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00377,U001,2026-09-13,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00378,U001,2026-09-20,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U001-T00379,U001,2026-09-24,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U001-T00380,U001,2026-08-06,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00381,U001,2026-07-10,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U001-T00382,U001,2026-09-14,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U001-T00383,U001,2026-09-27,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U001-T00384,U001,2026-07-26,COMMUNITY CHARITY UPI PAYMENT,21.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U001-T00385,U001,2026-07-14,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U001-T00386,U001,2026-09-12,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U001-T00387,U001,2026-07-03,QUICK UPI TRANSFER PAYMENT,30.0,expense,Other,QUICK UPI TRANSFER,UPI
U001-T00388,U001,2026-08-05,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U001-T00389,U001,2026-09-16,UBER AUTO PAYMENT,60.0,expense,Transport,UBER AUTO,UPI
U001-T00390,U001,2026-07-30,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00391,U001,2026-07-29,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00392,U001,2026-09-25,UBER AUTO PAYMENT,42.0,expense,Transport,UBER AUTO,UPI
U001-T00393,U001,2026-09-19,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U001-T00394,U001,2026-08-09,KIRANA STORE PAYMENT,15.0,expense,Shopping,KIRANA STORE,UPI
U001-T00395,U001,2026-09-13,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00396,U001,2026-07-12,COFFEE & CHAT PAYMENT,45.0,expense,Entertainment,COFFEE & CHAT,UPI
U001-T00397,U001,2026-08-23,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00398,U001,2026-09-08,MOBILE TOP-UP PAYMENT,29.0,expense,Bills,MOBILE TOP-UP,UPI
U001-T00399,U001,2026-09-06,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U001-T00400,U001,2026-07-22,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U001-T00401,U001,2026-08-07,UBER AUTO PAYMENT,60.0,expense,Transport,UBER AUTO,UPI
U001-T00402,U001,2026-07-15,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U001-T00403,U001,2026-07-19,UBER AUTO PAYMENT,42.0,expense,Transport,UBER AUTO,UPI
U001-T00404,U001,2026-09-25,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U001-T00405,U001,2026-09-10,ZEPTO QUICK ESSENTIALS PAYMENT,75.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00406,U001,2026-07-02,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U001-T00407,U001,2026-08-28,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00408,U001,2026-09-13,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00409,U001,2026-07-14,AUTO RICKSHAW PAYMENT,55.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00410,U001,2026-07-04,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00411,U001,2026-09-17,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U001-T00412,U001,2026-09-20,STATIONERY SHOP PAYMENT,30.0,expense,Shopping,STATIONERY SHOP,UPI
U001-T00413,U001,2026-09-22,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00414,U001,2026-07-06,PARKING FEE PAYMENT,15.0,expense,Other,PARKING FEE,UPI
U001-T00415,U001,2026-09-02,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00416,U001,2026-09-07,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00417,U001,2026-08-17,AUTO RICKSHAW PAYMENT,55.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00418,U001,2026-09-14,UBER AUTO PAYMENT,42.0,expense,Transport,UBER AUTO,UPI
U001-T00419,U001,2026-08-23,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00420,U001,2026-09-17,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00421,U001,2026-07-05,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U001-T00422,U001,2026-08-26,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U001-T00423,U001,2026-08-16,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U001-T00424,U001,2026-09-08,COFFEE & CHAT PAYMENT,45.0,expense,Entertainment,COFFEE & CHAT,UPI
U001-T00425,U001,2026-07-08,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00426,U001,2026-07-16,PARKING FEE PAYMENT,15.0,expense,Other,PARKING FEE,UPI
U001-T00427,U001,2026-07-12,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00428,U001,2026-07-07,KIRANA STORE PAYMENT,25.0,expense,Shopping,KIRANA STORE,UPI
U001-T00429,U001,2026-07-17,KIRANA STORE PAYMENT,25.0,expense,Shopping,KIRANA STORE,UPI
U001-T00430,U001,2026-07-09,LOCAL PHARMACY STORE PAYMENT,28.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U001-T00431,U001,2026-09-14,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U001-T00432,U001,2026-08-12,KIRANA STORE PAYMENT,15.0,expense,Shopping,KIRANA STORE,UPI
U001-T00433,U001,2026-08-05,CAMPUS PHOTOCOPY & NOTES PAYMENT,20.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U001-T00434,U001,2026-07-17,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U001-T00435,U001,2026-07-15,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00436,U001,2026-07-17,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U001-T00437,U001,2026-09-14,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U001-T00438,U001,2026-08-03,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U001-T00439,U001,2026-09-06,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U001-T00440,U001,2026-08-30,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U001-T00441,U001,2026-09-04,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00442,U001,2026-09-03,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U001-T00443,U001,2026-09-23,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U001-T00444,U001,2026-09-21,QUICK UPI TRANSFER PAYMENT,10.0,expense,Other,QUICK UPI TRANSFER,UPI
U001-T00445,U001,2026-08-31,LOCAL PHARMACY STORE PAYMENT,65.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U001-T00446,U001,2026-09-26,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U001-T00447,U001,2026-07-10,COFFEE & CHAT PAYMENT,45.0,expense,Entertainment,COFFEE & CHAT,UPI
U001-T00448,U001,2026-09-16,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U001-T00449,U001,2026-08-05,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00450,U001,2026-08-18,COMMUNITY CHARITY UPI PAYMENT,51.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U001-T00451,U001,2026-08-07,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U001-T00452,U001,2026-07-13,KIRANA STORE PAYMENT,15.0,expense,Shopping,KIRANA STORE,UPI
U001-T00453,U001,2026-09-22,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U001-T00454,U001,2026-08-25,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U001-T00455,U001,2026-08-22,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U001-T00456,U001,2026-08-21,ZEPTO QUICK ESSENTIALS PAYMENT,25.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U001-T00457,U001,2026-08-10,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U001-T00458,U001,2026-08-17,QUICK UPI TRANSFER PAYMENT,30.0,expense,Other,QUICK UPI TRANSFER,UPI
U001-T00459,U001,2026-07-09,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U001-T00460,U001,2026-07-12,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U001-T00461,U001,2026-07-17,NAMMA METRO PAYMENT,25.0,expense,Transport,NAMMA METRO,UPI
